script_element,character,text
heading,,"[Scene: Central Perk, Rachel is introducing Phoebe, who is playing her guitar for the crowd.]"
dialogue,Rachel,"Everybody? Shh, shhh. Uhhh... Central Perk is proud to present the music of Miss Phoebe Buffay."
action,,(applause)
dialogue,Phoebe,"Hi. Um, I want to start with a song thats about that moment when you suddenly realize what life is all about. OK, here we go. (plays a chord, then the lights go out) OK, thank you very much."
heading,,"[Scene: The ATM vestibule of a bank, Chandler is inside. The lights go out, and he realizes he is trapped inside.]"
dialogue,Chandler,"Oh, great . This is just..."
action,,(Chandler sees that there is a gorgeous model inside the vestibule with him. He makes a gesture of quiet exuberance.)
action,,Opening Credits
heading,,"[Scene: Monica and Rachel's, Monica is on the phone with her mother. Phoebe, Rachel, and Ross are there.]"
dialogue,Rachel,"Wow, this is so cool, you guys. The entire city is blacked out!"
dialogue,Monica,"Mom says it's all of Manhattan, parts of Brooklyn and Queens, and they have no idea when it's coming back on."
dialogue,Rachel,"Wow, you guys, this is big."
dialogue,Monica,"(into phone) Pants and a sweater? Why, mom? Who am I gonna meet in a blackout? Power company guys? Eligible looters? Could we talk about this later? OK. (hangs up)"
dialogue,Phoebe,Can I borrow the phone? I want to call my apartment and check on my grandma. (to Monica) What's my number?
action,,(Monica and Rachel look at Phoebe strangely.)
dialogue,Phoebe,"Well, I never call me ."
heading,,"[Scene: ATM vestibule, Jill Goodacre is on the cellular phone. Chandler's thoughts are in italics.]"
dialogue,Chandler,"<voiceover>Oh my God, it's that Victoria's Secret model. Something... something Goodacre.</voiceover>"
dialogue,Jill,"(on phone) Hi Mom, it's Jill."
dialogue,Chandler,"<voiceover>She's right, it's Jill. Jill Goodacre. Oh my God. I am trapped in an ATM vestibule with Jill Goodacre!</voiceover> (pause) <voiceover>Is it a vestibule? Maybe it's an atrium. Oh, yeah, that is the part to focus on, you idiot!</voiceover>"
dialogue,Jill,"(on phone) Yeah, I'm fine. I'm just stuck at the bank, in an ATM vestibule."
dialogue,Chandler,<voiceover>Jill says vestibule... I'm going with vestibule.</voiceover>
dialogue,Jill,"(on phone) I'm fine. No, I'm not alone... I don't know, some guy."
dialogue,Chandler,"<voiceover>Oh! Some guy. Some guy. 'Hey Jill, I saw you with some guy last night. Yes, he was some guy .</voiceover>"
action,,(Chandler strides proudly across the vestibule and Jill stares at him.)
heading,,"[Scene: Monica's apartment, Joey enters with a menorah, the candles lit.]"
dialogue,Joey,Hi everyone.
dialogue,Ross,"And officiating at tonight's blackout, is Rabbi Tribbiani."
dialogue,Joey,"Well, Chandler's old roomate was Jewish, and these are the only candles we have, so... Happy Chanukah, everyone."
dialogue,Phoebe,"(at window) Eww, look. Ugly Naked Guy lit a bunch of candles."
action,,"(They all look at the window, grossed out, then flinch in pain.)"
dialogue,Rachel,That had to hurt!
heading,,[Scene: ATM vestibule.]
dialogue,Chandler,"<voiceover>Alright, alright, alright. It's been fourteen and a half minutes and you still have not said one word. Oh God, do something. Just make contact, smile!</voiceover>"
action,,"(Chandler smiles at her, she smiles back sweetly.)"
dialogue,Chandler,<voiceover>There you go!</voiceover>
action,,"(He continues to smile like an idiot, and she looks frightened.)"
dialogue,Chandler,<voiceover>You're definitely scaring here.</voiceover>
dialogue,Jill,(awkwardly) Would you like to call somebody? (offering phone)
dialogue,Chandler,"<voiceover>Yeah, about 300 guys I went to high school with.</voiceover> Yeah, thanks. (takes phone)"
heading,,"[Scene: Monica and Rachel's, The phone rings; it's Chandler.]"
dialogue,Monica,Hello?
dialogue,Chandler,"Hey, it's me."
dialogue,Monica,(to everyone) It's Chandler! (on phone) Are you OK?
dialogue,Chandler,"Yeah, I'm fine. (trying to cover up what he is saying) I'm trppd in an ATM vstbl wth Jll Gdcr ."
dialogue,Monica,What?
dialogue,Chandler,I'm trppd... in an ATM vstbl... wth Jll Gdcr !
dialogue,Monica,I have no idea what you just said.
dialogue,Chandler,(angry) Put Joey on the phone.
dialogue,Joey,What's up man?
dialogue,Chandler,I'm trppd... in an ATM vstbl... wth JLL GDCR .
dialogue,Joey,"(to everyone) Oh my God! He's trapped in an ATM vestibule with Jill Goodacre! (on phone) Chandler, listen. (says something intentionally garbled)"
dialogue,Chandler,"Yeah, like that thought never entered my mind."
heading,,"[Scene: Monica and Rachel's, time has passed. The five are sitting around the coffee table talking.]"
dialogue,Rachel,"Alright, somebody."
dialogue,Monica,"OK, I'll go. OK, senior year of college... on a pool table."
dialogue,All,Whoooaa!
dialogue,Ross,That's my sister.
dialogue,Joey,OK... my weirdest place would have to be... the women's room on the second floor of the New York CIty public library.
dialogue,Monica,Oh my God! What were you doing in a library?
dialogue,Ross,"Pheebs, what about you?"
dialogue,Phoebe,Oh... Milwaukee.
dialogue,Rachel,Um... Ross?
dialogue,Ross,"Disneyland, 1989, 'It's a Small World After All.'"
dialogue,All,No way!
